pin 174 (SHARKL5PRO_CMPD1): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 175 (SHARKL5PRO_CMMCLK2): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 176 (SHARKL5PRO_CMPD2): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 177 (SHARKL5PRO_CMRST2): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 178 (SHARKL5PRO_GPIO84): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x20
pin 179 (SHARKL5PRO_GPIO85): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x20
pin 180 (SHARKL5PRO_GPIO86): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 181 (SHARKL5PRO_GPIO87): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 182 (SHARKL5PRO_GPIO88): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 183 (SHARKL5PRO_SPI0_CSN): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 184 (SHARKL5PRO_SPI0_DO): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 185 (SHARKL5PRO_SPI0_DI): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 186 (SHARKL5PRO_SPI0_CLK): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 187 (SHARKL5PRO_EXTINT9): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x20
pin 188 (SHARKL5PRO_EXTINT10): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x20
pin 189 (SHARKL5PRO_IIS1DI): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 190 (SHARKL5PRO_IIS1DO): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 191 (SHARKL5PRO_IIS1CLK): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 192 (SHARKL5PRO_IIS1LRCK): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 193 (SHARKL5PRO_SCL2): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 194 (SHARKL5PRO_SDA2): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 195 (SHARKL5PRO_MEMS_MIC_CLK0): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 196 (SHARKL5PRO_MEMS_MIC_DATA0): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 197 (SHARKL5PRO_MEMS_MIC_CLK1): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 198 (SHARKL5PRO_MEMS_MIC_DATA1): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 199 (SHARKL5PRO_SPI2_CSN): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x20
pin 200 (SHARKL5PRO_SPI2_DO): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x20
pin 201 (SHARKL5PRO_SPI2_DI): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x10
pin 202 (SHARKL5PRO_SPI2_CLK): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 203 (SHARKL5PRO_IIS0DI): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 204 (SHARKL5PRO_IIS0DO): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 205 (SHARKL5PRO_IIS0CLK): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 206 (SHARKL5PRO_IIS0LRCK): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 207 (SHARKL5PRO_U5TXD): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 208 (SHARKL5PRO_U5RXD): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 209 (SHARKL5PRO_CLK_AUX0): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 210 (SHARKL5PRO_U0TXD): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 211 (SHARKL5PRO_U0RXD): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 212 (SHARKL5PRO_U0CTS): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 213 (SHARKL5PRO_U0RTS): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 214 (SHARKL5PRO_U4TXD): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 215 (SHARKL5PRO_U4RXD): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 216 (SHARKL5PRO_U4CTS): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 217 (SHARKL5PRO_U4RTS): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 218 (SHARKL5PRO_SD1_CMD): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 219 (SHARKL5PRO_SD1_D0): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 220 (SHARKL5PRO_SD1_D1): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 221 (SHARKL5PRO_SD1_CLK): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 222 (SHARKL5PRO_SD1_D2): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 223 (SHARKL5PRO_SD1_D3): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 224 (SHARKL5PRO_EXTINT0): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 225 (SHARKL5PRO_EXTINT1): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x30
pin 226 (SHARKL5PRO_SDA3): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 227 (SHARKL5PRO_SCL3): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 228 (SHARKL5PRO_EMMC_RST_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182008
pin 229 (SHARKL5PRO_EMMC_CMD_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 230 (SHARKL5PRO_EMMC_D0_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 231 (SHARKL5PRO_EMMC_D3_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 232 (SHARKL5PRO_EMMC_D2_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 233 (SHARKL5PRO_EMMC_D5_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 234 (SHARKL5PRO_EMMC_CLK_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182004
pin 235 (SHARKL5PRO_EMMC_DS_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182044
pin 236 (SHARKL5PRO_EMMC_D1_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 237 (SHARKL5PRO_EMMC_D4_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 238 (SHARKL5PRO_EMMC_D6_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 239 (SHARKL5PRO_EMMC_D7_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 240 (SHARKL5PRO_LCM_RSTN_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82041
pin 241 (SHARKL5PRO_DSI_TE_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82044
pin 242 (SHARKL5PRO_DCDC_ARM1_EN_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x80000
pin 243 (SHARKL5PRO_PTEST_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (0 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x0
pin 244 (SHARKL5PRO_EXT_RST_B_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x80000
pin 245 (SHARKL5PRO_ADI_SCLK_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x80004
pin 246 (SHARKL5PRO_CLK_32K_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x80000
pin 247 (SHARKL5PRO_ANA_INT_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x80000
pin 248 (SHARKL5PRO_ADI_D_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x80004
pin 249 (SHARKL5PRO_AUD_SCLK_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (31)0xbe001
pin 250 (SHARKL5PRO_DCDC_ARM0_EN_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x80000
pin 251 (SHARKL5PRO_AUD_ADD0_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (31)0xbe000
pin 252 (SHARKL5PRO_XTL_EN0_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x80000
pin 253 (SHARKL5PRO_AUD_ADSYNC_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (31)0xbe000
pin 254 (SHARKL5PRO_AUD_DAD0_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (31)0xbe001
pin 255 (SHARKL5PRO_XTL_EN1_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x80000
pin 256 (SHARKL5PRO_AUD_DASYNC_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (31)0xbe001
pin 257 (SHARKL5PRO_AUD_DAD1_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (31)0xbe001
pin 258 (SHARKL5PRO_CHIP_SLEEP_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x80000
pin 259 (SHARKL5PRO_SIMCLK2_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x83088
pin 260 (SHARKL5PRO_SIMDA2_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x83088
pin 261 (SHARKL5PRO_SIMRST2_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 262 (SHARKL5PRO_SD0_CMD_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 263 (SHARKL5PRO_SD0_D0_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 264 (SHARKL5PRO_SD0_D1_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 265 (SHARKL5PRO_SD0_CLK_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (6 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x302004
pin 266 (SHARKL5PRO_SD0_D2_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 267 (SHARKL5PRO_SD0_D3_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 268 (SHARKL5PRO_SIMCLK0_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (2)0x84001
pin 269 (SHARKL5PRO_SIMDA0_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (2)0x85000
pin 270 (SHARKL5PRO_SIMRST0_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (2)0x84001
pin 271 (SHARKL5PRO_SIMCLK1_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (2)0x84001
pin 272 (SHARKL5PRO_SIMDA1_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (2)0x85000
pin 273 (SHARKL5PRO_SIMRST1_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (2)0x84001
pin 274 (SHARKL5PRO_SD2_CMD_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82044
pin 275 (SHARKL5PRO_SD2_D0_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 276 (SHARKL5PRO_SD2_D1_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 277 (SHARKL5PRO_SD2_CLK_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 278 (SHARKL5PRO_SD2_D2_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82045
pin 279 (SHARKL5PRO_SD2_D3_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82045
pin 280 (SHARKL5PRO_RFCTL0_MISC): input bias pull down, input bias pull up, output drive strength (7 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x382089
pin 281 (SHARKL5PRO_RFCTL1_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 282 (SHARKL5PRO_RFCTL2_MISC): input bias pull down, input bias pull up, output drive strength (7 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x382089
pin 283 (SHARKL5PRO_RFCTL3_MISC): input bias pull down, input bias pull up, output drive strength (7 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x382089
pin 284 (SHARKL5PRO_RFCTL4_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 285 (SHARKL5PRO_DNS_D0_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (8)0x90001
pin 286 (SHARKL5PRO_DNS_D1_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (8)0x90001
pin 287 (SHARKL5PRO_IIS3DI_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 288 (SHARKL5PRO_IIS3DO_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 289 (SHARKL5PRO_IIS3CLK_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82000
pin 290 (SHARKL5PRO_IIS3LRCK_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82000
pin 291 (SHARKL5PRO_GPIO116_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 292 (SHARKL5PRO_RFCTL5_MISC): input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182089
pin 293 (SHARKL5PRO_RFCTL6_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 294 (SHARKL5PRO_RFCTL7_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 295 (SHARKL5PRO_RFCTL8_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82045
pin 296 (SHARKL5PRO_RFCTL9_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 297 (SHARKL5PRO_RFCTL10_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82000
pin 298 (SHARKL5PRO_RFCTL11_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 299 (SHARKL5PRO_RFCTL12_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x8008a
pin 300 (SHARKL5PRO_RFCTL13_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82004
pin 301 (SHARKL5PRO_RFCTL14_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82046
pin 302 (SHARKL5PRO_RFCTL15_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 303 (SHARKL5PRO_RFCTL16_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82000
pin 304 (SHARKL5PRO_RFCTL17_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 305 (SHARKL5PRO_RFCTL18_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 306 (SHARKL5PRO_RFCTL19_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 307 (SHARKL5PRO_RFSCK0_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 308 (SHARKL5PRO_RFSDA0_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 309 (SHARKL5PRO_RFSEN0_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 310 (SHARKL5PRO_RFSCK1_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82045
pin 311 (SHARKL5PRO_RFSDA1_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82045
pin 312 (SHARKL5PRO_RFSEN1_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
